0,0.005472172316903026
1,0.03208585545273622
2,0.08930626345751884
3,0.0
4,0.023418405736657457
5,0.17275202396148254
6,0.0
7,0.0
8,0.0
9,0.0
10,0.2589020634379708
11,0.05956263784863149
12,0.014243840836528068
13,0.028584715951404705
14,0.0
15,0.007092594905067552
16,0.032511783691137115
17,0.07810182536977908
18,0.02452053997075117
19,0.0
20,0.04127231189169545
21,0.0
22,0.07220427755140163
23,0.0
24,0.0
25,0.0
26,0.04020484331968061
27,0.12557380007960228
28,0.11054483710698153
29,0.08097866962769903
30,0.007092594905067552
31,0.0
32,0.0
33,0.13392884333378435
34,0.026641741222845683
35,0.10343367345156766
36,0.027601946616673943
37,0.04230090921617708
38,0.15089350613522273
39,0.0
40,0.1138914882157841
41,0.026709511366714723
42,0.03317797300633272
43,0.0
44,0.0
45,0.0
46,0.1358379624405388
47,0.010182712672604675
48,0.0
49,0.0
50,0.0
51,0.0031005213361938225
52,0.0
53,0.03907510276456418
54,0.04699207042948837
55,0.05888314563340118
56,0.10594470941223251
57,0.020765098798275462
58,0.0
59,0.00043010752688172043
60,0.026709511366714723
61,0.0006525769373377829
62,0.0
63,0.0
64,0.09621639443470356
65,0.016311744930669184
66,0.0
67,0.0
68,0.05355889070598605
69,0.025333745160485838
70,0.031211381584283392
71,0.004581235296933749
72,0.01895537964530036
73,0.012140973173690539
74,0.013598679546205486
75,0.03358705250834141
76,0.051978328571015794
77,0.0057031756068607106
78,0.0
79,0.0
80,0.0
81,0.05168851309969401
82,0.002777940691032532
83,0.03440175858788425
84,0.043753230416454805
85,0.0
86,0.01297841159733586
87,0.0
88,0.0
89,0.01297841159733586
90,0.025989164285507897
91,0.010182712672604675
92,0.012548304070454139
93,0.0
94,0.01964089897552169
95,0.0
96,0.09144672014459597
97,0.1851496668205797
98,0.0
99,0.0008829916838815615
100,0.026709511366714723
101,0.0
102,0.10671057202713015
103,0.08601278908163265
104,0.02658950770819
105,0.1441025238199375
106,0.02090763065002544
107,0.0
108,0.0
109,0.032495248926645834
110,0.012548304070454139
111,0.0016281437838723712
112,0.24568119940054714
113,0.0
114,0.0
115,0.008454602073526336
116,0.016311744930669184
117,0.0
118,0.0
119,0.001370079267743339
120,0.0
121,0.005011342823815468
122,0.0
123,0.0
124,0.0
125,0.004608117017363857
126,0.016311744930669184
127,0.007976512339598047
128,0.14400452890158788
129,0.0
130,0.016409662188619334
131,0.05925285584368206
132,0.0
133,0.026641741222845683
134,0.0
135,0.15147375250170475
136,0.0
137,0.023565139581171735
138,0.0
139,0.025989164285507897
140,0.0037985028491159117
141,0.06249743466305243
142,0.11457167971043222
143,0.10824571147584532
144,0.002900828555855881
145,0.2302613936177056
146,0.0
147,0.07059098271786206
148,0.0
149,0.0
150,0.024243953153659292
151,0.16025589441889998
152,0.015229503918965343
153,0.0
154,0.0
155,0.037247145775316876
156,0.018017918007568048
157,0.025989164285507897
158,0.005011342823815468
159,0.04472230726252043
160,0.01953755138228209
161,0.021240760532001714
162,0.014161207296260586
163,0.009650181807385163
164,0.010182712672604675
165,0.006594112626829987
166,0.038285894213204164
167,0.02588559215690923
168,0.0
169,0.035614598562583796
170,0.0
171,0.005968450232535781
172,0.0
173,0.0
174,0.0037985028491159117
175,0.0
176,0.011257981489808977
177,0.07621394135315467
178,0.0
179,0.049795449845771
180,0.0377981851899013
181,0.1705090339507793
182,0.0
183,0.048717254088898466
184,0.018659680720569182
185,0.0
186,0.005767148425102979
187,0.013918383338197476
188,0.013201613970705083
189,0.00613328313374243
190,0.0
191,0.0
192,0.037305783770357336
193,0.0975050442388058
194,0.0
195,0.0
196,0.025989164285507897
197,0.02178391724757221
198,0.0
199,0.0
200,0.0106311329541729
201,0.17688089016690692
202,0.0
203,0.008454602073526336
204,0.0
205,0.09523144082606214
206,0.08652464543396532
207,0.09420447786337333
208,0.0
209,0.010053407613836775
210,0.009270675166018939
211,0.040025086466349405
212,0.02687215596938946
213,0.0
214,0.0
215,0.0
216,0.04110056897777507
217,0.0037985028491159117
218,0.025989164285507897
219,0.03584929631295127
220,0.09783075752715857
221,0.014407621494045725
222,0.0
223,0.0
224,0.011257981489808977
225,0.0
226,0.008454602073526336
227,0.0065060846411379315
228,0.005902279843784747
229,0.029323914212945047
230,0.016311744930669184
231,0.026494457603273857
232,0.0739860120181012
233,0.04154582379353834
234,0.005472172316903026
235,0.04230090921617709
236,0.03605601947073116
237,0.01953755138228209
238,0.016631928325234746
239,0.0
240,0.10345071693719858
241,0.03563934609289306
242,0.0
243,0.0008829916838815615
244,0.05588446052144787
245,0.0
